ID,Mutation_Class,Mutant_Status,Line_Number,Mutation_Type,Test_Name
3: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(5,"elo",True)
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(2,"elo",True)
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(7,"elo",True)
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest4
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.AccountStatusMethodCorrectParameterTest
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest3
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest4
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodCorrectParameterTest
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodCorrectParameterTest
4: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(5,"elo",True)
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(2,"elo",True)
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(7,"elo",True)
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodCorrectParameterTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AccountTest.WithdrawFundsMethodIncorrectParameterTest4
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.AccountStatusMethodCorrectParameterTest
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest3
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest4
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodCorrectParameterTest
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodCorrectParameterTest
5: Negate expression,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[677..688)),Killed,29,Negate expression,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
6: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[699..802)),Ignored,30,Block removal mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest1
6: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[699..802)),Ignored,30,Block removal mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest2
6: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[699..802)),Ignored,30,Block removal mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest3
7: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[714..791)),Killed,31,Statement mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest1
7: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[714..791)),Killed,31,Statement mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest2
7: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[714..791)),Killed,31,Statement mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest3
8: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[742..789)),Survived,31,String mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest1
8: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[742..789)),Survived,31,String mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest2
8: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[742..789)),Survived,31,String mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodIncorrectParameterTest3
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(5,"elo",True)
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(2,"elo",True)
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest1(7,"elo",True)
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest2
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterDepositFundsTest3
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest1
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest2
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.AccountStatusMethodAfterWithdrawFundsTest3
9: AddAssignmentExpression to SubtractAssignmentExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\Account.cs[814..830)),Killed,34,AddAssignmentExpression to SubtractAssignmentExpression mutation,BankomatUJ.Tests.tests.AccountTest.DepositFundsMethodCorrectParameterTest1
